id,label,modularity_class,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering
26568,,11,0,2,2,0,2,2,8,0.23591,0.24458,0,0
26569,,16,0,2,2,0,2,2,9,0.215149,0.220984,0,1
26573,,8,0,3,3,0,3,3,8,0.243917,0.25343,0,0.333333
26574,,11,0,4,4,0,4,4,8,0.231625,0.239713,0,0.333333
26576,,11,0,1,1,0,1,1,9,0.213504,0.219764,0,0
26577,,3,0,1,1,0,1,1,9,0.232872,0.240708,0,0
26578,,15,0,1,1,0,1,1,9,0.217608,0.223675,0,0
26579,,8,0,1,1,0,1,1,8,0.262756,0.273466,0,0
26582,,8,0,1,1,0,1,1,8,0.223439,0.230221,0,0
26584,,10,0,1,1,0,1,1,9,0.220001,0.226414,0,0
26586,,11,0,1,1,0,1,1,9,0.22008,0.227059,0,0
26587,,12,0,1,1,0,1,1,8,0.236841,0.24458,0,0
26588,,11,0,1,1,0,1,1,9,0.21575,0.221803,0,0
26593,,6,0,1,1,0,1,1,8,0.247395,0.256736,0,0
26595,,7,0,1,1,0,1,1,9,0.200066,0.204368,0,0
26597,,2,0,1,1,0,1,1,9,0.222142,0.228387,0,0
26601,,8,0,1,1,0,1,1,8,0.262756,0.273466,0,0
26603,,11,0,1,1,0,1,1,10,0.173952,0.176945,0,0
26604,,9,0,1,1,0,1,1,10,0.164896,0.168023,0,0
28290,,10,1,1,2,1,1,2,9,0.225593,0.232935,0,0.5
30425,,7,1,0,1,1,0,1,0,0,0,0,0
26606,,320,2,5,7,2,5,7,8,0.228437,0.235459,37657,0.15
26607,,320,3,0,3,3,0,3,0,0,0,0,0.833333
28876,,320,2,2,4,2,2,4,9,0.185961,0.189675,0,0.666667
31387,,320,1,3,4,1,3,4,9,0.185963,0.189701,0,0.666667
26608,,7,0,2,2,0,2,2,8,0.265967,0.277469,0,0.5
26612,,8,0,1,1,0,1,1,9,0.220475,0.226978,0,0
26613,,7,0,1,1,0,1,1,9,0.239538,0.247501,0,0
26616,,8,0,1,1,0,1,1,9,0.187307,0.191282,0,0
30658,,5,1,0,1,1,0,1,0,0,0,0,0
26619,,15,0,1,1,0,1,1,10,0.18093,0.184927,0,0
26620,,15,0,1,1,0,1,1,10,0.18093,0.184927,0,0
29852,,11,1,0,1,1,0,1,0,0,0,0,0
31655,,11,1,0,1,1,0,1,0,0,0,0,0
32230,,11,1,0,1,1,0,1,0,0,0,0,0
32929,,11,1,2,3,1,2,3,9,0.213128,0.219631,0,1
35199,,11,1,0,1,1,0,1,0,0,0,0,0
26623,,6,0,5,5,0,5,5,9,0.221221,0.228301,0,0.1
26626,,0,0,2,2,0,2,2,8,0.229047,0.236824,0,1
26627,,16,0,1,1,0,1,1,8,0.226676,0.234633,0,0
26630,,19,0,1,1,0,1,1,10,0.185907,0.189925,0,0
26631,,11,0,1,1,0,1,1,9,0.205257,0.210582,0,0
26632,,8,0,1,1,0,1,1,9,0.216107,0.222464,0,0
26634,,8,0,1,1,0,1,1,9,0.216971,0.22322,0,0
26636,,11,0,2,2,0,2,2,8,0.233082,0.240651,0,0
26637,,7,0,1,1,0,1,1,9,0.226406,0.233591,0,0
26639,,7,0,2,2,0,2,2,8,0.262976,0.273811,0,1
26640,,8,0,1,1,0,1,1,9,0.216971,0.22322,0,0
26641,,7,0,1,1,0,1,1,10,0.186861,0.190927,0,0
26642,,2,0,1,1,0,1,1,10,0.166127,0.16875,0,0
26645,,8,0,1,1,0,1,1,9,0.230193,0.238549,0,0
26646,,16,0,1,1,0,1,1,9,0.194667,0.199521,0,0
26649,,1,0,1,1,0,1,1,9,0.219196,0.225231,0,0
26651,,7,0,1,1,0,1,1,8,0.237958,0.246963,0,0
26652,,5,0,1,1,0,1,1,9,0.215387,0.221354,0,0
26653,,7,0,1,1,0,1,1,9,0.20921,0.214873,0,0
26656,,7,0,1,1,0,1,1,9,0.225419,0.232479,0,0
31234,,8,1,0,1,1,0,1,0,0,0,0,0
26660,,15,0,1,1,0,1,1,10,0.178311,0.182016,0,0
26662,,7,0,1,1,0,1,1,9,0.192326,0.197,0,0
26663,,16,0,1,1,0,1,1,9,0.211834,0.217468,0,0
26664,,11,0,1,1,0,1,1,8,0.234266,0.242061,0,0
26665,,8,0,1,1,0,1,1,9,0.197371,0.20178,0,0
26667,,16,0,1,1,0,1,1,8,0.234941,0.243151,0,0
26668,,8,0,1,1,0,1,1,8,0.263743,0.27463,0,0
26672,,21,0,2,2,0,2,2,10,0.181689,0.185627,0,0
26674,,11,0,2,2,0,2,2,9,0.186038,0.190141,0,0
26677,,16,0,1,1,0,1,1,8,0.235753,0.244207,0,0
26678,,7,0,1,1,0,1,1,8,0.244345,0.253397,0,0
26681,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26683,,24,2,2,4,2,2,4,9,0.218657,0.225541,18845.772264,0.25
26684,,24,0,2,2,0,2,2,9,0.218349,0.225189,0,0.5
26685,,24,0,2,2,0,2,2,9,0.218959,0.225891,0,0.5
26686,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26687,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26688,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26689,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26690,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26691,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26693,,16,1,0,1,1,0,1,0,0,0,0,0
26694,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26695,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26697,,5,0,1,1,0,1,1,8,0.235026,0.242987,0,0
26699,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26701,,0,0,1,1,0,1,1,9,0.222605,0.230046,0,0
26702,,0,0,1,1,0,1,1,10,0.174253,0.177675,0,0
26703,,8,0,1,1,0,1,1,9,0.226025,0.232676,0,0
26704,,11,0,1,1,0,1,1,9,0.205347,0.210863,0,0
26706,,24,0,1,1,0,1,1,8,0.22375,0.230857,0,0
26707,,9,0,1,1,0,1,1,9,0.217144,0.223521,0,0
26708,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26709,,321,0,1,1,0,1,1,1,1,1,0,0
26710,,321,1,0,1,1,0,1,0,0,0,0,0
26711,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26712,,24,0,1,1,0,1,1,9,0.21834,0.225148,0,0
26713,,19,0,2,2,0,2,2,8,0.239286,0.24799,0,0.5
26714,,13,0,1,1,0,1,1,9,0.195066,0.199384,0,0
26716,,6,0,1,1,0,1,1,8,0.249084,0.258104,0,0
26717,,11,0,1,1,0,1,1,9,0.217651,0.224244,0,0
26719,,15,0,1,1,0,1,1,8,0.252481,0.263502,0,0
26721,,8,1,0,1,1,0,1,0,0,0,0,0
26723,,8,0,1,1,0,1,1,9,0.233264,0.241028,0,0
26725,,6,0,1,1,0,1,1,9,0.22031,0.227442,0,0
26726,,16,0,1,1,0,1,1,8,0.234155,0.242097,0,0
26728,,9,0,2,2,0,2,2,8,0.247385,0.256621,0,0
26729,,5,0,1,1,0,1,1,8,0.236001,0.244609,0,0
26730,,7,0,1,1,0,1,1,9,0.207609,0.212853,0,0
26732,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
27323,,1,1,0,1,1,0,1,0,0,0,0,0
26735,,10,0,3,3,0,3,3,8,0.263676,0.275117,0,0.166667
26737,,13,0,1,1,0,1,1,10,0.178886,0.182575,0,0
26738,,13,0,1,1,0,1,1,10,0.178886,0.182575,0,0
26740,,13,0,1,1,0,1,1,10,0.178886,0.182575,0,0
26741,,8,0,2,2,0,2,2,8,0.264446,0.275551,0,1
26743,,11,0,1,1,0,1,1,8,0.246114,0.255055,0,0
26744,,16,0,2,2,0,2,2,9,0.221442,0.228016,0,1
26748,,11,0,2,2,0,2,2,8,0.250266,0.26042,0,1
26751,,11,0,1,1,0,1,1,8,0.246114,0.255055,0,0
26752,,18,0,1,1,0,1,1,9,0.21286,0.218905,0,0
26754,,8,0,2,2,0,2,2,9,0.237466,0.246372,0,1
26755,,7,0,2,2,0,2,2,9,0.200074,0.20441,0,0
30631,,7,1,0,1,1,0,1,0,0,0,0,0
26756,,24,0,2,2,0,2,2,8,0.267958,0.278958,0,0
26757,,0,0,21,21,0,21,21,9,0.215936,0.223363,0,0.295238
26758,,11,0,1,1,0,1,1,1,1,1,0,0
26760,,7,0,1,1,0,1,1,9,0.221836,0.22815,0,0
32632,,9,1,2,3,1,2,3,11,0.141577,0.143623,0,1
26763,,1,0,5,5,0,5,5,8,0.241276,0.249708,0,0.15
26764,,15,0,1,1,0,1,1,10,0.179156,0.182314,0,0
26765,,5,0,1,1,0,1,1,9,0.232685,0.240463,0,0
26767,,1,0,1,1,0,1,1,8,0.224644,0.231298,0,0
26768,,0,0,3,3,0,3,3,9,0.221247,0.227944,0,0.333333
26771,,8,0,1,1,0,1,1,8,0.247064,0.255642,0,0
26772,,8,0,1,1,0,1,1,8,0.248761,0.257751,0,0
26775,,0,0,1,1,0,1,1,10,0.168065,0.1709,0,0
26782,,11,0,1,1,0,1,1,8,0.230091,0.237701,0,0
26784,,322,0,1,1,0,1,1,1,1,1,0,0
26785,,322,1,0,1,1,0,1,0,0,0,0,0
26786,,8,0,1,1,0,1,1,9,0.21396,0.220365,0,0
26791,,323,0,1,1,0,1,1,1,1,1,0,0
26792,,323,1,0,1,1,0,1,0,0,0,0,0
27153,,7,1,0,1,1,0,1,0,0,0,0,0
26795,,7,0,1,1,0,1,1,8,0.242475,0.25106,0,0
26796,,11,1,2,3,1,2,3,8,0.249169,0.258502,135.326758,0.666667
26798,,10,0,1,1,0,1,1,9,0.217091,0.223468,0,0
27785,,5,1,4,5,1,4,5,8,0.23893,0.247226,74.701263,0.15
26800,,8,0,1,1,0,1,1,8,0.247064,0.255642,0,0
26802,,8,0,2,2,0,2,2,8,0.234476,0.242802,0,0
26805,,8,0,1,1,0,1,1,9,0.227168,0.234544,0,0
26806,,6,0,1,1,0,1,1,8,0.247395,0.256736,0,0
26807,,8,0,1,1,0,1,1,9,0.225166,0.232311,0,0
26808,,3,1,8,9,1,8,9,9,0.235329,0.243423,44.183333,0.25
26809,,5,0,1,1,0,1,1,2,0.666667,0.75,0,0
26811,,21,0,1,1,0,1,1,1,1,1,0,0
26812,,11,0,2,2,0,2,2,9,0.217772,0.224607,0,1
26813,,5,1,1,2,1,1,2,8,0.245847,0.255051,0,1
26814,,8,0,1,1,0,1,1,9,0.226025,0.232676,0,0
26815,,8,1,2,3,1,2,3,8,0.237774,0.246037,18825,0
26818,,12,0,1,1,0,1,1,9,0.197906,0.202741,0,0
26819,,5,0,1,1,0,1,1,10,0.179803,0.183122,0,0
26821,,8,0,1,1,0,1,1,8,0.262756,0.273466,0,0
28661,,8,1,0,1,1,0,1,0,0,0,0,0
26823,,8,0,1,1,0,1,1,9,0.223161,0.230083,0,0
26825,,8,0,1,1,0,1,1,9,0.209173,0.214491,0,0
26827,,10,0,1,1,0,1,1,9,0.189177,0.192734,0,0
26828,,11,0,1,1,0,1,1,10,0.173471,0.176828,0,0
26830,,5,0,1,1,0,1,1,9,0.207284,0.212645,0,0
26832,,7,0,1,1,0,1,1,9,0.20921,0.214873,0,0
26834,,324,0,1,1,0,1,1,1,1,1,0,0
26835,,324,1,0,1,1,0,1,0,0,0,0,0
26837,,15,0,1,1,0,1,1,10,0.167409,0.170104,0,0
26838,,5,1,2,3,1,2,3,8,0.225596,0.232974,53.252457,0.166667
26840,,6,0,1,1,0,1,1,9,0.204067,0.209223,0,0
26842,,5,0,1,1,0,1,1,9,0.207284,0.212645,0,0
26843,,16,0,1,1,0,1,1,10,0.174198,0.17752,0,0
26844,,21,0,3,3,0,3,3,9,0.213344,0.219394,0,0.166667
26845,,8,0,1,1,0,1,1,1,1,1,0,0
26848,,8,0,1,1,0,1,1,9,0.227237,0.234014,0,0
26849,,7,0,2,2,0,2,2,8,0.257721,0.267992,0,0.5
26852,,8,0,1,1,0,1,1,9,0.229906,0.237162,0,0
26853,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
26854,,7,0,1,1,0,1,1,9,0.246124,0.25571,0,0
26856,,10,1,2,3,1,2,3,9,0.22246,0.230218,1562.977495,0
26857,,15,0,1,1,0,1,1,9,0.207104,0.212528,0,0
26858,,1,0,2,2,0,2,2,8,0.229131,0.236515,0,0.5
26861,,5,0,2,2,0,2,2,8,0.255976,0.266105,0,1
26863,,10,0,1,1,0,1,1,9,0.20986,0.215817,0,0
26864,,374,1,1,2,1,1,2,1,1,1,1,0
26865,,374,1,0,1,1,0,1,0,0,0,0,0
26866,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
29943,,11,1,0,1,1,0,1,0,0,0,0,0
31607,,11,1,0,1,1,0,1,0,0,0,0,0
26868,,7,0,2,2,0,2,2,9,0.230881,0.238171,0,0
26869,,8,1,1,2,1,1,2,9,0.192104,0.196356,25974,0
26870,,15,0,1,1,0,1,1,9,0.222009,0.229646,0,0
26872,,8,0,1,1,0,1,1,8,0.230435,0.237929,0,0
26873,,1,0,1,1,0,1,1,10,0.173358,0.176349,0,0
32037,,11,1,1,2,1,1,2,9,0.194331,0.198485,0,0
26877,,7,0,3,3,0,3,3,8,0.232251,0.240302,0,0.333333
26878,,11,0,1,1,0,1,1,9,0.22643,0.233486,0,0
26881,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
26882,,8,0,7,7,0,7,7,8,0.249513,0.258912,0,0.071429
26885,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
26886,,7,0,3,3,0,3,3,8,0.252854,0.262873,0,0.666667
26887,,7,0,1,1,0,1,1,1,1,1,0,0
26888,,13,0,1,1,0,1,1,9,0.217837,0.224577,0,0
26891,,11,0,1,1,0,1,1,8,0.229011,0.236303,0,0
26892,,8,0,1,1,0,1,1,1,1,1,0,0
26893,,5,0,1,1,0,1,1,8,0.245108,0.253561,0,0
26894,,10,1,5,6,1,5,6,8,0.244449,0.253335,209.109196,0.3
26898,,315,0,1,1,0,1,1,2,0.666667,0.75,0,0
26899,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
26901,,8,0,1,1,0,1,1,8,0.237667,0.245207,0,0
26903,,11,2,3,5,2,3,5,9,0.211051,0.216787,18977.954587,0.5
31662,,11,2,1,3,2,1,3,1,1,1,25976,0
26904,,8,0,2,2,0,2,2,8,0.263278,0.274105,0,0.5
26908,,16,0,1,1,0,1,1,8,0.231378,0.23929,0,0
26911,,16,0,1,1,0,1,1,9,0.227396,0.235291,0,0
26912,,11,0,3,3,0,3,3,9,0.21278,0.219005,0,0.333333
26913,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
26914,,16,0,3,3,0,3,3,8,0.237664,0.246153,0,0.166667
35177,,16,1,0,1,1,0,1,0,0,0,0,0
26915,,5,0,1,1,0,1,1,9,0.224867,0.231892,0,0
26918,,7,0,1,1,0,1,1,1,1,1,0,0
26921,,16,0,1,1,0,1,1,1,1,1,0,0
26925,,8,0,1,1,0,1,1,11,0.143375,0.145196,0,0
26926,,8,0,1,1,0,1,1,9,0.215703,0.221872,0,0
26928,,5,0,1,1,0,1,1,9,0.22138,0.227546,0,0
26929,,325,0,1,1,0,1,1,1,1,1,0,0
26930,,325,1,0,1,1,0,1,0,0,0,0,0
26931,,326,0,1,1,0,1,1,1,1,1,0,0
26932,,326,1,0,1,1,0,1,0,0,0,0,0
26933,,0,0,1,1,0,1,1,9,0.224787,0.232402,0,0
26934,,5,0,1,1,0,1,1,9,0.220134,0.226548,0,0
26936,,11,0,1,1,0,1,1,9,0.211863,0.218335,0,0
26940,,8,0,2,2,0,2,2,8,0.233066,0.241323,0,0
26941,,8,1,0,1,1,0,1,0,0,0,0,0
26942,,16,0,2,2,0,2,2,9,0.210786,0.216706,0,1
26944,,7,0,1,1,0,1,1,8,0.232673,0.239583,0,0
26945,,16,0,1,1,0,1,1,9,0.226185,0.233312,0,0
26946,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
26948,,16,0,1,1,0,1,1,9,0.220464,0.227059,0,0
26949,,9,0,1,1,0,1,1,1,1,1,0,0
26950,,8,0,1,1,0,1,1,9,0.217618,0.223758,0,0
26956,,11,0,1,1,0,1,1,9,0.212379,0.218204,0,0
26957,,8,0,2,2,0,2,2,8,0.263447,0.274312,0,0.5
26958,,10,0,2,2,0,2,2,9,0.228683,0.236155,0,0
26960,,11,0,1,1,0,1,1,10,0.19248,0.197046,0,0
26961,,10,0,1,1,0,1,1,8,0.244161,0.253367,0,0
26962,,16,0,1,1,0,1,1,9,0.211834,0.217468,0,0
26963,,7,0,1,1,0,1,1,8,0.257706,0.267944,0,0
26965,,21,0,1,1,0,1,1,1,1,1,0,0
26966,,11,0,1,1,0,1,1,8,0.229374,0.235958,0,0
26967,,6,0,2,2,0,2,2,8,0.249153,0.258898,0,1
26970,,7,0,1,1,0,1,1,8,0.235794,0.24331,0,0
26973,,8,0,1,1,0,1,1,8,0.236815,0.244762,0,0
26974,,7,0,1,1,0,1,1,9,0.214323,0.220605,0,0
26975,,327,0,1,1,0,1,1,1,1,1,0,0
26976,,327,1,0,1,1,0,1,0,0,0,0,0
26980,,16,0,1,1,0,1,1,9,0.210713,0.216558,0,0
26982,,7,0,1,1,0,1,1,8,0.256649,0.267075,0,0
26983,,8,0,1,1,0,1,1,9,0.203513,0.208252,0,0
26984,,1,0,1,1,0,1,1,9,0.206134,0.211532,0,0
26986,,16,0,1,1,0,1,1,9,0.195086,0.199858,0,0
26989,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
26990,,15,0,1,1,0,1,1,9,0.219926,0.226711,0,0
26991,,11,0,1,1,0,1,1,9,0.205414,0.211419,0,0
26992,,7,0,3,3,0,3,3,9,0.226893,0.234044,0,0.166667
26993,,7,1,0,1,1,0,1,0,0,0,0,0
26994,,6,0,1,1,0,1,1,9,0.190817,0.194878,0,0
33297,,5,1,13,14,1,13,14,8,0.250007,0.259691,52034.734317,0.214286
35194,,5,1,1,2,1,1,2,9,0.198823,0.203386,0,0
26996,,8,0,2,2,0,2,2,9,0.210975,0.216637,0,0
34612,,11,1,1,2,1,1,2,9,0.206233,0.211974,0,0.5
27005,,1,0,1,1,0,1,1,9,0.196738,0.201165,0,0
27006,,11,0,1,1,0,1,1,1,1,1,0,0
27007,,11,0,1,1,0,1,1,8,0.232418,0.240737,0,0
27011,,0,0,1,1,0,1,1,9,0.194287,0.198672,0,0
27013,,11,0,1,1,0,1,1,8,0.239859,0.247713,0,0
27014,,16,0,1,1,0,1,1,8,0.238712,0.2466,0,0
27015,,6,0,1,1,0,1,1,9,0.200706,0.205789,0,0
27016,,10,0,2,2,0,2,2,9,0.202221,0.207064,0,0.5
27018,,11,1,1,2,1,1,2,9,0.213412,0.219402,18827,0
27021,,11,0,1,1,0,1,1,9,0.205347,0.210863,0,0
27023,,16,0,1,1,0,1,1,9,0.21372,0.219832,0,0
27025,,11,0,1,1,0,1,1,8,0.229011,0.236303,0,0
27026,,8,0,1,1,0,1,1,9,0.194365,0.198293,0,0
27029,,5,0,1,1,0,1,1,9,0.220459,0.227318,0,0
27032,,11,0,1,1,0,1,1,9,0.238773,0.247361,0,0
27033,,7,0,2,2,0,2,2,9,0.226987,0.234193,0,0
27034,,11,0,1,1,0,1,1,10,0.173471,0.176828,0,0
27035,,5,0,1,1,0,1,1,9,0.209921,0.215455,0,0
27037,,5,0,1,1,0,1,1,9,0.222736,0.229684,0,0
27039,,8,0,1,1,0,1,1,9,0.209156,0.214457,0,0
27041,,16,0,2,2,0,2,2,9,0.19058,0.19452,0,0
27043,,6,0,2,2,0,2,2,8,0.231957,0.23892,0,1
27045,,16,0,2,2,0,2,2,8,0.236964,0.244447,0,0.5
27046,,6,0,1,1,0,1,1,8,0.247395,0.256736,0,0
27047,,7,0,5,5,0,5,5,8,0.236082,0.24354,0,0.15
27321,,11,1,4,5,1,4,5,8,0.250552,0.259301,869.387993,0.05
27049,,5,0,1,1,0,1,1,8,0.23893,0.247221,0,0
27051,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
27052,,7,0,2,2,0,2,2,9,0.213577,0.219375,0,0.5
27053,,19,0,2,2,0,2,2,9,0.212888,0.21876,0,0
27056,,16,0,2,2,0,2,2,9,0.23317,0.241257,0,0
27058,,7,0,1,1,0,1,1,1,1,1,0,0
27061,,1,0,1,1,0,1,1,9,0.21491,0.22074,0,0
27063,,6,0,1,1,0,1,1,9,0.221195,0.227741,0,0
27064,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
27065,,7,0,1,1,0,1,1,9,0.211442,0.217235,0,0
27066,,7,0,2,2,0,2,2,8,0.231452,0.238354,0,0
27067,,11,0,1,1,0,1,1,8,0.238151,0.247423,0,0
27068,,7,0,1,1,0,1,1,9,0.20921,0.214873,0,0
27069,,3,0,1,1,0,1,1,9,0.232872,0.240708,0,0
27071,,11,0,2,2,0,2,2,8,0.236749,0.244352,0,0
27072,,11,0,1,1,0,1,1,9,0.217628,0.224048,0,0
27073,,7,0,1,1,0,1,1,9,0.222499,0.229441,0,0
27074,,8,0,1,1,0,1,1,8,0.262756,0.273466,0,0
27077,,16,0,1,1,0,1,1,9,0.211677,0.21729,0,0
27079,,16,0,2,2,0,2,2,8,0.236096,0.244541,0,0
27080,,3,0,5,5,0,5,5,8,0.248292,0.258375,0,0.15
27081,,328,0,1,1,0,1,1,1,1,1,0,0
27082,,328,1,0,1,1,0,1,0,0,0,0,0
27088,,5,1,1,2,1,1,2,10,0.177011,0.180495,0,0
27091,,8,0,1,1,0,1,1,9,0.213451,0.219373,0,0
27092,,8,0,1,1,0,1,1,8,0.251449,0.261106,0,0
27093,,11,0,1,1,0,1,1,8,0.23674,0.244313,0,0
27095,,11,0,1,1,0,1,1,8,0.216596,0.222828,0,0
27097,,7,0,2,2,0,2,2,9,0.211832,0.217252,0,1
27098,,9,0,2,2,0,2,2,9,0.235155,0.243528,0,0.5
27099,,5,0,2,2,0,2,2,9,0.221373,0.227564,0,0.5
27101,,13,2,2,4,2,2,4,9,0.217846,0.224618,37656,0
28520,,13,1,1,2,1,1,2,8,0.22917,0.236725,1897.339537,0
27102,,11,0,2,2,0,2,2,9,0.22158,0.228376,0,1
27104,,11,0,1,1,0,1,1,9,0.238304,0.246341,0,0
27107,,1,1,3,4,1,3,4,8,0.235102,0.242484,25975,0.333333
32618,,1,1,0,1,1,0,1,0,0,0,0,0
27108,,16,2,2,4,2,2,4,9,0.211843,0.21751,18829,0.166667
27109,,11,0,1,1,0,1,1,9,0.23666,0.245195,0,0
27110,,16,0,1,1,0,1,1,9,0.204906,0.210327,0,0
27111,,369,1,1,2,1,1,2,1,1,1,1,0
27112,,369,1,0,1,1,0,1,0,0,0,0,0
27113,,0,0,1,1,0,1,1,1,1,1,0,0
27115,,1,0,1,1,0,1,1,8,0.228356,0.235614,0,0
27116,,16,0,1,1,0,1,1,9,0.215102,0.221742,0,0
27120,,11,0,1,1,0,1,1,9,0.190677,0.195327,0,0
27121,,6,0,1,1,0,1,1,8,0.247395,0.256736,0,0
27122,,6,0,1,1,0,1,1,8,0.247395,0.256736,0,0
27123,,11,0,1,1,0,1,1,9,0.232956,0.241234,0,0
27126,,12,0,1,1,0,1,1,9,0.213606,0.219549,0,0
27127,,7,0,3,3,0,3,3,8,0.283219,0.296894,0,1
27130,,8,0,1,1,0,1,1,8,0.223439,0.230221,0,0
27131,,11,0,1,1,0,1,1,9,0.194245,0.198959,0,0
27133,,5,0,1,1,0,1,1,9,0.22138,0.227546,0,0
27134,,7,1,1,2,1,1,2,9,0.225653,0.232937,0,0.5
27137,,11,0,2,2,0,2,2,8,0.251937,0.26289,0,1
27139,,11,0,1,1,0,1,1,8,0.238151,0.247423,0,0
27140,,11,0,1,1,0,1,1,8,0.227253,0.234761,0,0
27141,,1,0,1,1,0,1,1,9,0.21491,0.22074,0,0
27142,,7,0,1,1,0,1,1,8,0.251523,0.26155,0,0
27145,,11,0,1,1,0,1,1,9,0.224856,0.232784,0,0
27146,,5,0,1,1,0,1,1,10,0.181847,0.185541,0,0
27147,,16,0,1,1,0,1,1,8,0.257544,0.268689,0,0
27149,,8,0,3,3,0,3,3,8,0.233577,0.241449,0,0.166667
27154,,329,0,1,1,0,1,1,1,1,1,0,0
27155,,329,1,0,1,1,0,1,0,0,0,0,0
27157,,24,0,1,1,0,1,1,8,0.22375,0.230857,0,0
27158,,16,0,2,2,0,2,2,9,0.215149,0.220984,0,1
27159,,16,0,1,1,0,1,1,9,0.211834,0.217468,0,0
27163,,11,0,1,1,0,1,1,9,0.212123,0.218423,0,0
27167,,7,0,1,1,0,1,1,8,0.244503,0.252663,0,0
27168,,16,0,1,1,0,1,1,9,0.216661,0.223517,0,0
27171,,7,0,1,1,0,1,1,9,0.216629,0.22275,0,0
33430,,7,2,3,5,2,3,5,8,0.25983,0.270449,47.043259,0.3
27174,,6,0,1,1,0,1,1,8,0.247395,0.256736,0,0
27398,,11,1,0,1,1,0,1,0,0,0,0,0
29508,,16,1,2,3,1,2,3,9,0.201001,0.206348,38.5782,0
27177,,11,0,2,2,0,2,2,8,0.251419,0.261531,0,1
27178,,8,0,1,1,0,1,1,8,0.24587,0.25403,0,0
27180,,21,0,3,3,0,3,3,8,0.264105,0.275607,0,0.5
27182,,7,0,1,1,0,1,1,9,0.226164,0.233246,0,0
27186,,7,0,2,2,0,2,2,8,0.241112,0.249171,0,1
27187,,16,0,1,1,0,1,1,9,0.199365,0.204461,0,0
27188,,7,0,1,1,0,1,1,8,0.239639,0.247488,0,0
27189,,7,0,2,2,0,2,2,9,0.206713,0.212284,0,0
27190,,16,0,1,1,0,1,1,9,0.209788,0.215674,0,0
27191,,5,0,1,1,0,1,1,9,0.220014,0.226627,0,0
27194,,8,0,1,1,0,1,1,8,0.262756,0.273466,0,0
27195,,6,0,4,4,0,4,4,8,0.24805,0.257699,0,0.25
27196,,16,0,1,1,0,1,1,9,0.234736,0.243231,0,0
27197,,6,0,2,2,0,2,2,8,0.247401,0.256772,0,0
27198,,10,0,3,3,0,3,3,9,0.210296,0.216715,0,0
27199,,6,0,1,1,0,1,1,8,0.247395,0.256736,0,0
27200,,11,0,1,1,0,1,1,9,0.224032,0.231579,0,0
27204,,8,0,1,1,0,1,1,8,0.262756,0.273466,0,0
27209,,0,0,1,1,0,1,1,8,0.228936,0.236648,0,0
27210,,6,0,1,1,0,1,1,8,0.247395,0.256736,0,0
27211,,8,0,1,1,0,1,1,1,1,1,0,0
27212,,6,0,1,1,0,1,1,8,0.247395,0.256736,0,0
27213,,7,0,1,1,0,1,1,9,0.21002,0.215689,0,0
27214,,10,0,2,2,0,2,2,8,0.239146,0.247278,0,0
27215,,7,0,1,1,0,1,1,8,0.240779,0.248938,0,0
27219,,11,0,3,3,0,3,3,8,0.241081,0.25091,0,0.666667
27223,,0,0,1,1,0,1,1,9,0.187559,0.191645,0,0
27224,,6,0,1,1,0,1,1,9,0.196366,0.200806,0,0
27227,,11,0,1,1,0,1,1,10,0.189458,0.193762,0,0
27228,,7,0,2,2,0,2,2,8,0.228087,0.235736,0,0
27229,,21,0,1,1,0,1,1,1,1,1,0,0
27230,,6,0,1,1,0,1,1,9,0.194937,0.199705,0,0
27231,,16,0,1,1,0,1,1,9,0.234736,0.243231,0,0
27233,,5,0,1,1,0,1,1,9,0.232771,0.240328,0,0
27234,,11,0,1,1,0,1,1,1,1,1,0,0
27236,,8,0,5,5,0,5,5,8,0.267535,0.279293,0,0.7
27237,,3,0,1,1,0,1,1,9,0.214123,0.219985,0,0
